,date,timestamp,detector_id,lane_id,speed,s_ab,volume,v_ab,occupancy,o_ab,error
1258,2017/2/10,1899-12-31 01:09:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,61.25,1,1.75,1,0,1,3
1262,2017/2/10,1899-12-31 01:10:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,61.125,1,1.875,1,0,1,3
1265,2017/2/10,1899-12-31 01:10:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,61.0625,1,1.9375,1,0,1,3
1269,2017/2/10,1899-12-31 01:10:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,61.03125,1,1.96875,1,0,1,3
1272,2017/2/10,1899-12-31 01:10:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,61.015625,1,1.984375,1,0,1,3
1276,2017/2/10,1899-12-31 01:10:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,61.0078125,1,1.9921875,1,0,1,3
1290,2017/2/10,1899-12-31 01:11:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,65.5,1,1,1,0.5,1,3
1294,2017/2/10,1899-12-31 01:11:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,62.75,1,1,1,0.75,1,3
1301,2017/2/10,1899-12-31 01:12:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,60,1,1,1,0.5,1,3
1370,2017/2/10,1899-12-31 01:16:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,54.5,1,1.5,1,0.5,1,3
1391,2017/2/10,1899-12-31 01:17:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,60.5,1,1,1,0,1,3
1395,2017/2/10,1899-12-31 01:17:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,55.75,1,1,1,0,1,3
1398,2017/2/10,1899-12-31 01:17:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,53.375,1,1,1,0,1,3
1532,2017/2/10,1899-12-31 01:25:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,61.5,1,2.5,1,0.5,1,3
1535,2017/2/10,1899-12-31 01:25:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,61.75,1,1.75,1,0.25,1,3
1564,2017/2/10,1899-12-31 01:26:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,61.5,1,1,1,0,1,3
1618,2017/2/10,1899-12-31 01:29:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,61.5,1,1.5,1,0,1,3
1683,2017/2/10,1899-12-31 01:33:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,56.5,1,1.5,1,0,1,3
1733,2017/2/10,1899-12-31 01:36:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,60.5,1,1.5,1,0.5,1,3
1737,2017/2/10,1899-12-31 01:36:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,60.25,1,1.25,1,0.25,1,3
1784,2017/2/10,1899-12-31 01:39:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,59,1,2.5,1,0.5,1,3
1787,2017/2/10,1899-12-31 01:39:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,56,1,1.75,1,0.25,1,3
1791,2017/2/10,1899-12-31 01:39:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,54.5,1,1.375,1,0.125,1,3
1802,2017/2/10,1899-12-31 01:40:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,62,1,2.5,1,0.5,1,3
1805,2017/2/10,1899-12-31 01:40:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,64,1,2.75,1,0.75,1,3
1809,2017/2/10,1899-12-31 01:40:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,65,1,2.875,1,0.875,1,3
1812,2017/2/10,1899-12-31 01:40:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,65.5,1,2.9375,1,0.9375,1,3
1816,2017/2/10,1899-12-31 01:40:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,65.75,1,2.96875,1,0.96875,1,3
1834,2017/2/10,1899-12-31 01:41:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,64.5,1,1,1,0,1,3
1838,2017/2/10,1899-12-31 01:42:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,61.75,1,1,1,0,1,3
1841,2017/2/10,1899-12-31 01:42:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,60.375,1,1,1,0,1,3
1870,2017/2/10,1899-12-31 01:43:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,62.5,1,1,1,0,1,3
1931,2017/2/10,1899-12-31 01:47:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,59,1,1,1,0,1,3
1935,2017/2/10,1899-12-31 01:47:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,60.5,1,1,1,0,1,3
1946,2017/2/10,1899-12-31 01:48:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,60.5,1,1.5,1,0,1,3
1960,2017/2/10,1899-12-31 01:48:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,60.5,1,2,1,0.5,1,3
1971,2017/2/10,1899-12-31 01:49:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,60.5,1,1,1,0,1,3
1974,2017/2/10,1899-12-31 01:49:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,56.75,1,1,1,0,1,3
1996,2017/2/10,1899-12-31 01:50:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,60.5,1,2,1,0,1,3
2057,2017/2/10,1899-12-31 01:54:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,68,1,1.5,1,0,1,3
2061,2017/2/10,1899-12-31 01:54:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,66,1,1.75,1,0,1,3
2064,2017/2/10,1899-12-31 01:54:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,65,1,1.875,1,0,1,3
2079,2017/2/10,1899-12-31 01:55:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,62,1,1.5,1,0,1,3
2082,2017/2/10,1899-12-31 01:55:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,58.5,1,1.75,1,0,1,3
2104,2017/2/10,1899-12-31 01:56:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,66.5,1,1,1,0,1,3
2108,2017/2/10,1899-12-31 01:57:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,62.25,1,1,1,0,1,3
2111,2017/2/10,1899-12-31 01:57:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,60.125,1,1,1,0,1,3
2126,2017/2/10,1899-12-31 01:58:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,60,1,1,1,0,1,3
2133,2017/2/10,1899-12-31 01:58:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,69,1,1,1,0,1,3
2140,2017/2/10,1899-12-31 01:58:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,74,1,1.5,1,0,1,3
2151,2017/2/10,1899-12-31 01:59:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,72.5,1,1.5,1,0,1,3
2154,2017/2/10,1899-12-31 01:59:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,73.75,1,1.25,1,0,1,3
2241,2017/2/10,1899-12-31 02:04:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,64.5,1,2,1,0.5,1,3
2244,2017/2/10,1899-12-31 02:04:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,65.25,1,2.5,1,0.75,1,3
2284,2017/2/10,1899-12-31 02:06:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,63,1,2,1,0.5,1,3
2324,2017/2/10,1899-12-31 02:09:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,60.5,1,1.5,1,0,1,3
2327,2017/2/10,1899-12-31 02:09:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,59.25,1,1.25,1,0,1,3
2331,2017/2/10,1899-12-31 02:09:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,58.625,1,1.125,1,0,1,3
2356,2017/2/10,1899-12-31 02:10:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,63.5,1,1,1,0,1,3
2360,2017/2/10,1899-12-31 02:11:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,60.75,1,1,1,0,1,3
2414,2017/2/10,1899-12-31 02:14:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,69,1,2,1,0.5,1,3
2417,2017/2/10,1899-12-31 02:14:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,69,1,1.5,1,0.25,1,3
2446,2017/2/10,1899-12-31 02:15:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,66,1,1.5,1,0,1,3
2468,2017/2/10,1899-12-31 02:17:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,66.5,1,1.5,1,0,1,3
2471,2017/2/10,1899-12-31 02:17:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,65.75,1,1.25,1,0,1,3
2489,2017/2/10,1899-12-31 02:18:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,68.5,1,1,1,0,1,3
2493,2017/2/10,1899-12-31 02:18:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,68.25,1,1,1,0,1,3
2496,2017/2/10,1899-12-31 02:18:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,68.125,1,1,1,0,1,3
2500,2017/2/10,1899-12-31 02:18:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,68.0625,1,1,1,0,1,3
2504,2017/2/10,1899-12-31 02:19:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,68.03125,1,1,1,0,1,3
2518,2017/2/10,1899-12-31 02:19:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,61,1,1,1,0,1,3
2522,2017/2/10,1899-12-31 02:20:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,60.5,1,1,1,0,1,3
2525,2017/2/10,1899-12-31 02:20:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,60.25,1,1,1,0,1,3
2529,2017/2/10,1899-12-31 02:20:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,60.125,1,1,1,0,1,3
2532,2017/2/10,1899-12-31 02:20:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,60.0625,1,1,1,0,1,3
2540,2017/2/10,1899-12-31 02:21:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,59,1,1.5,1,0.5,1,3
2543,2017/2/10,1899-12-31 02:21:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,58.5,1,1.75,1,0.75,1,3
2547,2017/2/10,1899-12-31 02:21:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,58.25,1,1.875,1,0.875,1,3
2550,2017/2/10,1899-12-31 02:21:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,58.125,1,1.9375,1,0.9375,1,3
2554,2017/2/10,1899-12-31 02:21:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,58.0625,1,1.96875,1,0.96875,1,3
2565,2017/2/10,1899-12-31 02:22:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,57,1,1.5,1,0.5,1,3
2568,2017/2/10,1899-12-31 02:22:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,54.5,1,1.25,1,0.25,1,3
2572,2017/2/10,1899-12-31 02:22:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,53.25,1,1.125,1,0.125,1,3
2576,2017/2/10,1899-12-31 02:23:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,52.625,1,1.0625,1,0.0625,1,3
2601,2017/2/10,1899-12-31 02:24:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,62.5,1,1,1,0,1,3
2655,2017/2/10,1899-12-31 02:27:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,66,1,1,1,0,1,3
2658,2017/2/10,1899-12-31 02:27:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,66.5,1,1,1,0,1,3
2662,2017/2/10,1899-12-31 02:27:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,66.75,1,1,1,0,1,3
2666,2017/2/10,1899-12-31 02:28:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,66.875,1,1,1,0,1,3
2669,2017/2/10,1899-12-31 02:28:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,66.9375,1,1,1,0,1,3
2691,2017/2/10,1899-12-31 02:29:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,66.5,1,1.5,1,0.5,1,3
2694,2017/2/10,1899-12-31 02:29:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,69.25,1,1.25,1,0.25,1,3
2698,2017/2/10,1899-12-31 02:29:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,70.625,1,1.125,1,0.125,1,3
2716,2017/2/10,1899-12-31 02:30:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,63,1,3,1,1,1,3
2720,2017/2/10,1899-12-31 02:31:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,61.5,1,3,1,1,1,3
2723,2017/2/10,1899-12-31 02:31:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,60.75,1,3,1,1,1,3
2727,2017/2/10,1899-12-31 02:31:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,60.375,1,3,1,1,1,3
2730,2017/2/10,1899-12-31 02:31:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,60.1875,1,3,1,1,1,3
2738,2017/2/10,1899-12-31 02:32:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,62,1,2,1,0.5,1,3
2741,2017/2/10,1899-12-31 02:32:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,63,1,1.5,1,0.25,1,3
2766,2017/2/10,1899-12-31 02:33:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,56.5,1,1,1,0,1,3
2777,2017/2/10,1899-12-31 02:34:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,66.5,1,1,1,0,1,3
2781,2017/2/10,1899-12-31 02:34:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,58.75,1,1,1,0,1,3
2878,2017/2/10,1899-12-31 02:39:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,57,1,1,1,0,1,3
2882,2017/2/10,1899-12-31 02:40:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,58,1,1,1,0,1,3
2885,2017/2/10,1899-12-31 02:40:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,58.5,1,1,1,0,1,3
2918,2017/2/10,1899-12-31 02:42:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,61,1,2,1,0.5,1,3
2921,2017/2/10,1899-12-31 02:42:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,60,1,1.5,1,0.25,1,3
2925,2017/2/10,1899-12-31 02:42:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,59.5,1,1.25,1,0.125,1,3
2928,2017/2/10,1899-12-31 02:42:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,59.25,1,1.125,1,0.0625,1,3
2943,2017/2/10,1899-12-31 02:43:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,69.5,1,1,1,0,1,3
2975,2017/2/10,1899-12-31 02:45:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,57,1,2,1,0.5,1,3
2979,2017/2/10,1899-12-31 02:45:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,60.5,1,2.5,1,0.75,1,3
2982,2017/2/10,1899-12-31 02:45:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,62.25,1,2.75,1,0.875,1,3
3004,2017/2/10,1899-12-31 02:46:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,61,1,2,1,0.5,1,3
3008,2017/2/10,1899-12-31 02:47:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,65,1,2.5,1,0.75,1,3
3011,2017/2/10,1899-12-31 02:47:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,67,1,2.75,1,0.875,1,3
3015,2017/2/10,1899-12-31 02:47:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,68,1,2.875,1,0.9375,1,3
3026,2017/2/10,1899-12-31 02:48:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,60,1,2,1,0.5,1,3
3029,2017/2/10,1899-12-31 02:48:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,59,1,1.5,1,0.25,1,3
3033,2017/2/10,1899-12-31 02:48:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,58.5,1,1.25,1,0.125,1,3
3036,2017/2/10,1899-12-31 02:48:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,58.25,1,1.125,1,0.0625,1,3
3040,2017/2/10,1899-12-31 02:48:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,58.125,1,1.0625,1,0.03125,1,3
3047,2017/2/10,1899-12-31 02:49:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,61.5,1,1,1,0,1,3
3051,2017/2/10,1899-12-31 02:49:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,63.25,1,1,1,0,1,3
3054,2017/2/10,1899-12-31 02:49:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,64.125,1,1,1,0,1,3
3058,2017/2/10,1899-12-31 02:49:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,64.5625,1,1,1,0,1,3
3072,2017/2/10,1899-12-31 02:50:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,66.5,1,1.5,1,0,1,3
3076,2017/2/10,1899-12-31 02:50:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,65.75,1,1.25,1,0,1,3
3080,2017/2/10,1899-12-31 02:51:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,65.375,1,1.125,1,0,1,3
3123,2017/2/10,1899-12-31 02:53:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,70,1,1.5,1,0.5,1,3
3159,2017/2/10,1899-12-31 02:55:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,64.5,1,1,1,0,1,3
3162,2017/2/10,1899-12-31 02:55:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,62.75,1,1,1,0,1,3
3173,2017/2/10,1899-12-31 02:56:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,63.5,1,1.5,1,0,1,3
3224,2017/2/10,1899-12-31 02:59:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,56,1,2,1,0.5,1,3
3234,2017/2/10,1899-12-31 02:59:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,58,1,1,1,0,1,3
3292,2017/2/10,1899-12-31 03:02:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,66.5,1,1,1,0.5,1,3
3328,2017/2/10,1899-12-31 03:04:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,64.5,1,1.5,1,0,1,3
3350,2017/2/10,1899-12-31 03:06:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,61.5,1,1.5,1,0,1,3
3353,2017/2/10,1899-12-31 03:06:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,59.75,1,1.25,1,0,1,3
3411,2017/2/10,1899-12-31 03:09:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,57.5,1,1,1,0,1,3
3425,2017/2/10,1899-12-31 03:10:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,62,1,1,1,0,1,3
3454,2017/2/10,1899-12-31 03:11:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,61,1,1,1,0,1,3
3458,2017/2/10,1899-12-31 03:12:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,60,1,1,1,0,1,3
3476,2017/2/10,1899-12-31 03:13:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,63.5,1,1.5,1,0.5,1,3
3479,2017/2/10,1899-12-31 03:13:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,65.75,1,1.25,1,0.25,1,3
3504,2017/2/10,1899-12-31 03:14:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,67.5,1,1,1,0,1,3
3548,2017/2/10,1899-12-31 03:17:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,64,1,1.5,1,0.5,1,3
3576,2017/2/10,1899-12-31 03:18:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,67.5,1,1.5,1,0.5,1,3
3598,2017/2/10,1899-12-31 03:19:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,65.5,1,2.5,1,0.5,1,3
3609,2017/2/10,1899-12-31 03:20:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,66.5,1,1,1,0,1,3
3620,2017/2/10,1899-12-31 03:21:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,64,1,1.5,1,0,1,3
3623,2017/2/10,1899-12-31 03:21:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,64,1,1.25,1,0,1,3
3648,2017/2/10,1899-12-31 03:22:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,67,1,1.5,1,1,1,3
3652,2017/2/10,1899-12-31 03:22:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,66.5,1,1.75,1,1.5,1,3
3674,2017/2/10,1899-12-31 03:24:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,69.5,1,1,1,0.5,1,3
3699,2017/2/10,1899-12-31 03:25:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,59,1,1.5,1,1,1,3
3702,2017/2/10,1899-12-31 03:25:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,60.5,1,1.25,1,1,1,3
3710,2017/2/10,1899-12-31 03:26:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,59.5,1,1.5,1,1.5,1,3
3713,2017/2/10,1899-12-31 03:26:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,58.25,1,1.75,1,1.75,1,3
3728,2017/2/10,1899-12-31 03:27:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,61.5,1,1,1,0.5,1,3
3756,2017/2/10,1899-12-31 03:28:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,60,1,1,1,0.5,1,3
3818,2017/2/10,1899-12-31 03:32:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,65.5,1,2,1,0.5,1,3
3821,2017/2/10,1899-12-31 03:32:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,65.25,1,1.5,1,0.25,1,3
3836,2017/2/10,1899-12-31 03:33:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,61.5,1,2.5,1,0.5,1,3
3839,2017/2/10,1899-12-31 03:33:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,62.75,1,2.75,1,0.75,1,3
3843,2017/2/10,1899-12-31 03:33:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,63.375,1,2.875,1,0.875,1,3
3846,2017/2/10,1899-12-31 03:33:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,63.6875,1,2.9375,1,0.9375,1,3
3850,2017/2/10,1899-12-31 03:33:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,63.84375,1,2.96875,1,0.96875,1,3
3908,2017/2/10,1899-12-31 03:37:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,58,1,1.5,1,0,1,3
3933,2017/2/10,1899-12-31 03:38:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,60.5,1,1,1,0,1,3
3944,2017/2/10,1899-12-31 03:39:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,62.5,1,1,1,0,1,3
3947,2017/2/10,1899-12-31 03:39:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,65.75,1,1,1,0,1,3
3969,2017/2/10,1899-12-31 03:40:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,70.5,1,1,1,0,1,3
3972,2017/2/10,1899-12-31 03:40:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,67.25,1,1,1,0,1,3
3976,2017/2/10,1899-12-31 03:40:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,65.625,1,1,1,0,1,3
4030,2017/2/10,1899-12-31 03:43:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,63,1,1,1,0,1,3
4034,2017/2/10,1899-12-31 03:44:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,64.5,1,1,1,0,1,3
4095,2017/2/10,1899-12-31 03:47:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,59.5,1,1,1,0,1,3
4178,2017/2/10,1899-12-31 03:52:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,60,1,1.5,1,0,1,3
4181,2017/2/10,1899-12-31 03:52:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,60.5,1,1.25,1,0,1,3
4210,2017/2/10,1899-12-31 03:53:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,70,1,1,1,0,1,3
4214,2017/2/10,1899-12-31 03:54:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,67,1,1,1,0,1,3
4217,2017/2/10,1899-12-31 03:54:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,65.5,1,1,1,0,1,3
4242,2017/2/10,1899-12-31 03:55:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,71,1,1.5,1,0,1,3
4246,2017/2/10,1899-12-31 03:55:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,70,1,1.25,1,0,1,3
4257,2017/2/10,1899-12-31 03:56:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,69,1,1.5,1,0,1,3
4268,2017/2/10,1899-12-31 03:57:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,74.5,1,1,1,0,1,3
4271,2017/2/10,1899-12-31 03:57:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,72.75,1,1,1,0,1,3
4286,2017/2/10,1899-12-31 03:58:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane02,67.5,1,1,1,0,1,3
4289,2017/2/10,1899-12-31 03:58:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane02,66.25,1,1,1,0,1,3
4293,2017/2/10,1899-12-31 03:58:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane02,65.625,1,1,1,0,1,3
4296,2017/2/10,1899-12-31 03:58:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane02,65.3125,1,1,1,0,1,3
4300,2017/2/10,1899-12-31 03:58:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,65.15625,1,1,1,0,1,3
4318,2017/2/10,1899-12-31 03:59:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane02,85,1,1,1,0,1,3
